,custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,filter_$
23,9809-NBCXAS-1RB,Zone 4,"< 2,500",Male,36.0,35-49,August,12.0,High school degree,Sales and Office,No,5.0,2 to 5,No,45.0,3.8066624897703196,$25 - $49,8.3,0.8889300000000001,-0.1177367867258816,2.84607,1.04593909528929,Yes,Somewhat satisfied,Unmarried,,,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,6.0,4 to 7,3.0,Own,Domestic,21.200000000000003,Standard,Yes,No,Car,Single occupancy,26.0,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Prices,Liberal,Yes,No,Yes,Discover,None,None,No,13.0,11 to 15,American Express,None,Cash back,No,11.0,11 to 15,13.0,461.15000000000003,9.0,305.7,No,Cereal,38.0,No,6.75,1.9095425048844386,244.7,5.5000329704486255,No,0.0,,0.0,,Yes,27.4,3.3105430133940246,1123.6,7.024293095230089,No,0.0,,0.0,,No,0.0,,0.0,,Yes,No,No,Cable modem,No,No,No,No,Yes,Yes,29.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0
24,8733-EDAXNE-8DV,Zone 3,"> 250,000",Male,47.0,35-49,February,20.0,Post-undergraduate degree,"Precision Production, Craft, Repair",No,17.0,More than 15,No,137.0,4.919980925828125,$125+,13.700000000000001,3.3033440000000005,1.1949352887301277,15.465656000000001,2.7386218236014477,No,Somewhat satisfied,Married,19.0,College degree,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,20.0,16 to 25,1.0,Own,Import,78.10000000000001,Luxury,No,No,Walk,Non-motorized,21.0,No,No,Yes,No,No,No,No,Yes,No,No,Prices,Extremely conservative,No,Yes,Yes,American Express,Other,None,No,29.0,More than 15,Discover,Gold,Airline miles,No,27.0,More than 15,8.0,416.12,8.0,558.23,No,Cereal,69.0,No,22.05,3.093312601892855,1473.3,7.295260061713309,No,0.0,,0.0,,Yes,44.85,3.803323588504805,2973.0,7.997326822998097,Yes,28.25,3.34109345759245,1885.0,7.541683099882111,Yes,36.45,3.5959414584546674,2475.25,7.814096680002624,Yes,Yes,Yes,Cable modem,No,Yes,No,No,Yes,Yes,22.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,0.0
25,8170-YHWTSQ-825,Zone 5,"50,000-249,999",Male,75.0,>65,April,11.0,Did not complete high school,Sales and Office,No,2.0,2 to 5,Yes,10.0,2.302585092994046,Under $25,2.4,0.03888,-3.247275299389899,0.20112,-1.6038535341401998,No,Somewhat dissatisfied,Unmarried,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,35.0,More than 25,1.0,Own,Domestic,4.9,Economy,Yes,No,Train/Subway,Public transportation,24.0,No,No,No,Yes,Yes,Yes,No,No,No,No,,Slightly liberal,No,No,No,Discover,Platinum,Other,No,23.0,More than 15,Visa,Gold,Cash back,No,15.0,11 to 15,17.0,197.27,4.0,65.47,No,Oatmeal,46.0,No,19.8,2.9856819377004897,884.75,6.785305119225573,Yes,24.75,3.2088254890146994,1058.0,6.964135612418245,No,0.0,,0.0,,Yes,14.0,2.6390573296152584,640.0,6.461468176353717,No,0.0,,0.0,,No,No,No,None,Yes,Yes,Yes,Yes,No,Yes,21.0,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,1.0
26,8846-JJEGFU-I69,Zone 1,"> 250,000",Female,59.0,50-64,May,13.0,High school degree,Managerial and Professional,No,15.0,11 to 15,No,63.0,4.143134726391533,$50 - $74,6.0,0.5934599999999999,-0.5217854640023328,3.18654,1.1589356886512148,No,Neutral,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,25.0,16 to 25,1.0,Own,Domestic,36.2,Standard,Yes,No,Car,Single occupancy,16.0,Yes,No,Yes,No,No,No,No,No,No,No,,Moderate,Yes,No,No,Discover,Gold,Airline miles,No,13.0,11 to 15,Mastercard,Platinum,Other,No,15.0,11 to 15,9.0,283.59000000000003,3.0,155.47,No,Energy bar,41.0,No,13.0,2.5649493574615367,479.0,6.171700597410915,Yes,19.25,2.9575110607337933,775.6,6.653636923368497,No,0.0,,0.0,,Yes,9.0,2.1972245773362196,330.0,5.799092654460526,Yes,19.35,2.962692419475791,764.35,6.639025799447043,No,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,13.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,1.0
27,4226-TEHKPJ-GKG,Zone 1,"50,000-249,999",Female,55.0,50-64,September,12.0,High school degree,Service,No,10.0,6 to 10,No,50.0,3.912023005428146,$50 - $74,5.1,1.0863,0.08277742645756819,1.4636999999999998,0.38096747650776397,No,Somewhat dissatisfied,Married,11.0,Did not complete high school,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,32.0,More than 25,2.0,Own,Domestic,31.8,Standard,No,No,Car,Single occupancy,21.0,Yes,No,No,No,No,No,No,No,No,No,,Moderate,Yes,No,No,American Express,None,Airline miles,No,22.0,More than 15,Mastercard,None,Other,No,15.0,11 to 15,11.0,501.11,2.0,63.31,No,Oatmeal,49.0,No,9.3,2.2300144001592104,465.5,6.143112096717122,Yes,53.5,3.979681653901961,2663.3,7.887321234369334,No,0.0,,0.0,,Yes,42.0,3.7376696182833684,2060.0,7.630461261783627,No,0.0,,0.0,,No,Yes,No,None,Yes,Yes,Yes,Yes,No,Yes,29.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
28,2866-TTOTKL-TA7,Zone 5,"2,500-9,999",Male,78.0,>65,September,11.0,Did not complete high school,Service,No,30.0,More than 15,Yes,28.0,3.332204510175204,$25 - $49,9.8,1.6354240000000002,0.49190209794685164,1.108576,0.10307630884265181,No,Highly satisfied,Married,15.0,Some college,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Rent,Condominium/Townhouse,36.0,More than 25,2.0,Own,Domestic,15.8,Economy,Yes,No,Bus,Public transportation,34.0,No,No,Yes,Yes,No,No,No,No,No,Yes,Convenience,Moderate,No,Yes,Yes,Visa,Platinum,Cash back,No,14.0,11 to 15,Other,None,None,Yes,12.0,11 to 15,5.0,163.72,7.0,227.41,No,Oatmeal,31.0,No,5.0,1.6094379124341003,133.35,4.892977250628023,No,0.0,,0.0,,No,0.0,,0.0,,Yes,10.75,2.3749057545736716,295.0,5.68697535633982,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,20.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,1.0
29,7217-UECHSF-PCR,Zone 1,"> 250,000",Female,48.0,35-49,November,11.0,Did not complete high school,Sales and Office,No,2.0,2 to 5,No,23.0,3.1354942159291497,Under $25,18.7,2.0515770000000004,0.7186087657078036,2.2494229999999997,0.810673738884385,Yes,Somewhat dissatisfied,Unmarried,,,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,Own,Condominium/Townhouse,22.0,16 to 25,2.0,Own,Domestic,9.3,Economy,No,No,Car,Single occupancy,23.0,Yes,No,Yes,No,No,No,No,No,No,No,,Slightly conservative,No,No,No,Other,Platinum,Cash back,No,11.0,11 to 15,Mastercard,Gold,None,No,10.0,6 to 10,11.0,268.09000000000003,5.0,83.11,Yes,Cereal,23.0,No,6.5,1.8718021769015913,169.8,5.134621273877247,Yes,34.75,3.548179572010801,763.75,6.638240510485805,No,0.0,,0.0,,Yes,15.75,2.7568403652716422,345.0,5.84354441703136,Yes,19.7,2.9806186357439426,387.9,5.9607475744459215,No,No,No,Dial-up,Yes,Yes,Yes,Yes,No,Yes,28.0,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,1.0
30,0197-AMEAYR-851,Zone 5,"> 250,000",Male,47.0,35-49,August,19.0,College degree,Sales and Office,No,1.0,Less than 2,No,75.0,4.31748811353631,$75 - $124,2.1999999999999997,0.1023,-2.279845606024556,1.5476999999999999,0.43676995793657675,No,Somewhat satisfied,Married,21.0,Post-undergraduate degree,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Rent,Multiple-Family,24.0,16 to 25,1.0,Own,Import,46.1,Luxury,Yes,No,Carpool,Multiple occupancy,22.0,No,No,Yes,No,No,No,No,No,No,No,Prices,Slightly liberal,No,No,Yes,American Express,None,Other,No,15.0,11 to 15,Discover,Other,Other,No,12.0,11 to 15,14.0,333.68,5.0,136.67000000000002,No,Cereal,21.0,Yes,6.15,1.8164520818184267,141.25,4.9505313700265505,No,0.0,,0.0,,Yes,26.35,3.2714682749873716,516.3,6.2466879918856035,Yes,13.75,2.6210388241125804,290.0,5.66988092298052,No,0.0,,0.0,,No,No,No,None,No,No,No,No,Yes,Yes,19.0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,1.0
31,1743-WAHPKT-DNW,Zone 5,"> 250,000",Male,75.0,>65,February,10.0,Did not complete high school,Sales and Office,No,11.0,11 to 15,No,28.0,3.332204510175204,$25 - $49,3.3000000000000003,0.394548,-0.9300144730939653,0.529452,-0.6359127696078504,No,Somewhat dissatisfied,Married,10.0,Did not complete high school,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Condominium/Townhouse,13.0,8 to 15,1.0,Own,Domestic,13.8,Economy,No,No,Bus,Public transportation,20.0,No,No,No,Yes,No,No,No,Yes,No,No,,Conservative,Yes,Yes,No,American Express,Gold,Cash back,No,3.0,2 to 5,Mastercard,Gold,Other,No,6.0,6 to 10,10.0,453.52,6.0,163.55,No,Oatmeal,16.0,No,4.3,1.4586150226995167,75.0,4.31748811353631,Yes,22.5,3.1135153092103742,368.3,5.90889782345102,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,Yes,No,No,No,Yes,12.0,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,0.0
32,9840-VEWFQZ-W5V,Zone 3,"> 250,000",Female,43.0,35-49,August,19.0,College degree,Sales and Office,No,4.0,2 to 5,No,33.0,3.4965075614664802,$25 - $49,12.6,2.116422,0.7497269270042068,2.0415780000000003,0.7137230382482048,No,Highly dissatisfied,Married,20.0,Post-undergraduate degree,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Own,Condominium/Townhouse,11.0,8 to 15,1.0,Own,Import,17.2,Economy,No,No,Car,Single occupancy,22.0,Yes,No,Yes,No,No,No,No,No,No,No,,Moderate,Yes,No,Yes,Discover,None,Airline miles,Yes,9.0,6 to 10,American Express,Gold,Airline miles,No,3.0,2 to 5,14.0,272.44,9.0,253.58,Yes,Energy bar,27.0,No,6.65,1.8946168546677629,201.55,5.306037489563175,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,18.0,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,1.0
33,6203-JLXPIJ-YQZ,Zone 5,"< 2,500",Male,45.0,35-49,December,10.0,Did not complete high school,"Operation, Fabrication, General Labor",No,15.0,11 to 15,No,44.0,3.784189633918261,$25 - $49,13.600000000000001,0.98736,-0.012720564409380308,4.99664,1.6087656865408946,No,Somewhat dissatisfied,Married,9.0,Did not complete high school,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,25.0,16 to 25,1.0,Own,Import,30.900000000000002,Standard,Yes,No,Walk,Non-motorized,39.0,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,,Slightly conservative,Yes,No,No,Mastercard,Gold,Cash back,Yes,27.0,More than 15,Visa,Platinum,Other,Yes,20.0,More than 15,9.0,283.72,2.0,54.74,Yes,Energy bar,62.0,No,16.15,2.7819200496686656,1016.85,6.9244648925450845,No,0.0,,0.0,,No,0.0,,0.0,,Yes,28.25,3.34109345759245,1730.0,7.455876687491824,No,0.0,,0.0,,Yes,No,No,None,No,No,No,No,No,Yes,13.0,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,1.0
34,4166-WEDNXN-5RK,Zone 5,"2,500-9,999",Male,21.0,18-24,December,16.0,Some college,Service,No,0.0,Less than 2,No,31.0,3.4339872044851463,$25 - $49,9.2,0.77004,-0.26131281743171286,2.08196,0.7333097577123493,Yes,Highly dissatisfied,Unmarried,,,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,Rent,Multiple-Family,1.0,Less than 3,2.0,Own,Domestic,16.0,Economy,Yes,No,Train/Subway,Public transportation,25.0,No,Yes,No,Yes,Yes,No,No,No,No,No,,Conservative,No,Yes,Yes,Discover,Platinum,None,No,3.0,2 to 5,Mastercard,None,None,No,2.0,2 to 5,9.0,196.56,3.0,89.2,Yes,Energy bar,13.0,No,4.75,1.55814461804655,47.55,3.8617817889913995,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,No,No,Yes,17.0,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,1.0
35,4643-WSLHBV-DM5,Zone 2,"> 250,000",Male,53.0,50-64,December,21.0,Post-undergraduate degree,Service,No,19.0,More than 15,No,284.0,5.648974238161206,$125+,9.4,15.456984,2.738060940039931,11.239016000000001,2.419391296149317,Yes,Somewhat dissatisfied,Unmarried,,,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Own,Single-family,25.0,16 to 25,2.0,Own,Domestic,92.4,Luxury,No,No,Car,Single occupancy,29.0,Yes,No,No,No,No,No,No,No,No,Yes,,Conservative,Yes,No,Yes,Discover,None,Airline miles,Yes,30.0,More than 15,Visa,None,Cash back,No,18.0,More than 15,12.0,1010.34,5.0,285.59000000000003,No,Oatmeal,48.0,No,13.35,2.5915163848462583,661.55,6.49458556648842,Yes,45.0,3.8066624897703196,2199.2,7.695848936851036,No,0.0,,0.0,,Yes,13.75,2.6210388241125804,540.0,6.29156913955832,Yes,57.05,4.0439280763080845,2716.6,7.90713637738839,Yes,Yes,Yes,Cable modem,Yes,Yes,Yes,Yes,Yes,Yes,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,1.0
36,1441-JNZRPW-8KQ,Zone 3,"10,000-49,999",Female,30.0,25-34,December,13.0,High school degree,"Operation, Fabrication, General Labor",No,8.0,6 to 10,No,49.0,3.8918202981106265,$25 - $49,2.1,0.193452,-1.6427258593002751,0.8355480000000002,-0.17966748196854634,No,Somewhat satisfied,Unmarried,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Mobile Home,3.0,4 to 7,3.0,Own,Domestic,28.8,Standard,No,No,Bus,Public transportation,34.0,Yes,No,No,Yes,Yes,No,No,No,No,No,,Moderate,No,No,Yes,Visa,Platinum,Other,Yes,2.0,2 to 5,Mastercard,Gold,Airline miles,Yes,2.0,2 to 5,12.0,221.56,6.0,133.45,No,Energy bar,3.0,Yes,4.05,1.3987168811184478,11.15,2.411439497906128,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,No,No,No,No,Yes,Yes,18.0,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,1.0
37,5811-BKUTYY-F7I,Zone 2,"> 250,000",Female,58.0,50-64,May,19.0,College degree,"Operation, Fabrication, General Labor",No,18.0,More than 15,Yes,15.0,2.70805020110221,Under $25,7.6,0.08436,-2.472661923371563,1.05564,0.05414721807044634,No,Highly satisfied,Unmarried,,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Rent,Multiple-Family,11.0,8 to 15,1.0,Own,Import,9.200000000000001,Economy,No,No,Carpool,Multiple occupancy,20.0,No,No,Yes,No,No,No,No,Yes,No,Yes,,Moderate,No,No,Yes,Mastercard,None,Cash back,No,19.0,More than 15,Discover,Other,Airline miles,Yes,10.0,6 to 10,4.0,65.08,6.0,57.7,No,Cereal,42.0,No,16.55,2.806386101823072,710.95,6.566602103842383,No,0.0,,0.0,,No,0.0,,0.0,,Yes,30.75,3.4258899942525267,1270.0,7.146772179452637,No,0.0,,0.0,,No,No,No,DSL,No,Yes,No,Yes,No,Yes,16.0,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,0.0
38,0926-OZQUQX-GXA,Zone 2,"50,000-249,999",Male,35.0,35-49,January,11.0,Did not complete high school,Managerial and Professional,Yes,5.0,2 to 5,No,17.0,2.833213344056216,Under $25,2.3,0.254932,-1.3667584360522553,0.13606800000000002,-1.9946005182044337,Yes,Somewhat dissatisfied,Married,9.0,Did not complete high school,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Own,Single-family,11.0,8 to 15,1.0,Own,Import,11.4,Economy,No,No,Walk,Non-motorized,24.0,No,No,No,No,No,No,No,Yes,No,No,,Moderate,No,No,No,Discover,Platinum,Other,Yes,17.0,More than 15,Mastercard,None,None,No,17.0,More than 15,12.0,192.19,8.0,153.43,Yes,Energy bar,48.0,No,12.9,2.5572273113676265,555.75,6.320318552844306,No,0.0,,0.0,,No,0.0,,0.0,,Yes,10.0,2.302585092994046,515.0,6.244166900663736,No,0.0,,0.0,,Yes,No,No,None,No,No,Yes,No,No,Yes,26.0,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,1.0
39,8101-YOBRYX-REF,Zone 3,"10,000-49,999",Female,57.0,50-64,April,15.0,Some college,Managerial and Professional,No,8.0,6 to 10,No,82.0,4.406719247264253,$75 - $124,34.2,1.12176,0.11489888047652054,26.922240000000002,3.292952710824466,Yes,Highly satisfied,Unmarried,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Own,Single-family,23.0,16 to 25,4.0,Own,Import,53.2,Luxury,Yes,No,Car,Single occupancy,18.0,Yes,No,Yes,No,No,No,No,Yes,No,No,Convenience,Slightly conservative,No,No,No,Mastercard,Platinum,None,No,9.0,6 to 10,Other,Other,Other,No,5.0,2 to 5,12.0,371.81,2.0,100.91,Yes,Oatmeal,18.0,No,5.75,1.749199854809259,107.95,4.681668156960816,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,Yes,21.0,3.044522437723423,351.7,5.862778539479937,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,12.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0
40,9172-WITHKP-BXZ,Zone 2,"> 250,000",Female,29.0,25-34,June,17.0,College degree,Sales and Office,No,1.0,Less than 2,No,35.0,3.5553480614894135,$25 - $49,5.7,1.0792950000000001,0.07630805020617136,0.915705,-0.08806101857976513,No,Somewhat satisfied,Married,16.0,Some college,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,5.0,4 to 7,3.0,Lease,Import,16.8,Economy,No,Yes,Car,Single occupancy,20.0,Yes,No,No,No,No,No,No,Yes,No,No,,Moderate,No,No,Yes,Mastercard,Gold,Other,No,11.0,11 to 15,Visa,Other,Airline miles,No,11.0,11 to 15,15.0,363.0,11.0,344.38,Yes,Cereal,57.0,No,17.05,2.8361502037295256,934.0,6.839476438228843,Yes,30.75,3.4258899942525267,1727.8,7.454604201924783,No,0.0,,0.0,,Yes,14.75,2.691243082785829,790.0,6.672032945461067,Yes,43.15,3.764682417529437,2437.2,7.798605118374339,Yes,Yes,No,Dial-up,Yes,Yes,Yes,Yes,Yes,Yes,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,0.0
41,1114-UELZXT-QT7,Zone 4,"> 250,000",Female,68.0,>65,August,11.0,Did not complete high school,Agricultural and Natural Resources,No,36.0,More than 15,Yes,35.0,3.5553480614894135,$25 - $49,12.2,0.7429799999999999,-0.29708615252707504,3.52702,1.260453321779374,No,Neutral,Married,16.0,Some college,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,26.0,More than 25,2.0,Own,Domestic,13.9,Economy,No,Yes,Car,Single occupancy,19.0,Yes,No,Yes,No,No,No,No,Yes,No,No,,Conservative,Yes,No,No,American Express,Gold,Other,No,30.0,More than 15,Visa,None,Airline miles,No,24.0,More than 15,4.0,145.59,9.0,313.28000000000003,No,Oatmeal,64.0,No,17.7,2.8735646395797834,1114.0,7.01571242048723,No,0.0,,0.0,,No,0.0,,0.0,,Yes,25.5,3.2386784521643803,1585.0,7.368339686311381,No,0.0,,0.0,,No,No,No,None,Yes,Yes,Yes,Yes,No,Yes,21.0,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,1.0
42,0992-DNDKIT-CUP,Zone 5,"10,000-49,999",Male,22.0,18-24,June,16.0,Some college,"Operation, Fabrication, General Labor",No,0.0,Less than 2,No,20.0,2.995732273553991,Under $25,5.2,0.27976,-1.2738231862270166,0.76024,-0.2741211060790772,Yes,Highly dissatisfied,Married,13.0,High school degree,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Rent,Multiple-Family,2.0,Less than 3,0.0,,,,,,No,Bus,Public transportation,19.0,No,No,No,Yes,No,No,No,Yes,No,No,,Liberal,Yes,No,Yes,Discover,Platinum,Cash back,No,4.0,2 to 5,American Express,None,Airline miles,No,4.0,2 to 5,16.0,482.3,6.0,110.53,Yes,Energy bar,29.0,Yes,7.2,1.9740810260220096,220.9,5.397710110426072,No,0.0,,0.0,,Yes,21.4,3.0633909220278057,559.85,6.327668890706206,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Other,No,No,No,No,Yes,Yes,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1.0
43,2654-JRLXAI-HC7,Zone 2,"> 250,000",Female,46.0,35-49,March,10.0,Did not complete high school,Managerial and Professional,No,5.0,2 to 5,No,25.0,3.2188758248682006,$25 - $49,7.7,0.47740000000000005,-0.7394005650774073,1.4476,0.3699070127074503,No,Somewhat satisfied,Unmarried,,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Rent,Multiple-Family,14.0,8 to 15,2.0,Own,Domestic,13.4,Economy,No,Yes,Train/Subway,Public transportation,26.0,No,No,No,No,Yes,No,No,No,No,No,Prices,Liberal,Yes,No,Yes,Visa,Gold,Airline miles,No,16.0,More than 15,American Express,None,Airline miles,No,9.0,6 to 10,7.0,138.95000000000002,6.0,108.01,No,Energy bar,31.0,No,9.2,2.2192034840549946,322.5,5.776103136235827,Yes,17.5,2.8622008809294686,552.75,6.314905819737556,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,None,Yes,No,Yes,No,No,Yes,20.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
44,4939-KCMADL-HLM,Zone 3,"50,000-249,999",Female,78.0,>65,June,16.0,Some college,Sales and Office,No,18.0,More than 15,Yes,32.0,3.4657359027997265,$25 - $49,23.1,3.171168,1.1540999742852631,4.220832,1.4400322650132562,No,Highly satisfied,Married,17.0,College degree,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Rent,Multiple-Family,20.0,16 to 25,1.0,Lease,Domestic,14.8,Economy,No,No,Other public transit,Public transportation,22.0,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,,Moderate,No,No,No,Visa,Platinum,Other,No,19.0,More than 15,Mastercard,Platinum,None,No,12.0,11 to 15,11.0,176.20000000000002,7.0,120.60000000000001,No,Oatmeal,39.0,No,6.75,1.9095425048844386,234.75,5.458521118088372,Yes,43.75,3.7784916128036232,1739.95,7.461611656163515,No,0.0,,0.0,,Yes,16.5,2.803360380906535,620.0,6.429719478039138,Yes,32.2,3.4719664525503626,1224.05,7.109920311911149,Yes,Yes,Yes,None,Yes,Yes,Yes,Yes,No,Yes,20.0,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,1.0
45,4724-UVMKNV-Z1I,Zone 2,"50,000-249,999",Male,73.0,>65,July,10.0,Did not complete high school,Managerial and Professional,No,31.0,More than 15,Yes,16.0,2.772588722239781,Under $25,3.0,0.29856,-1.2087843613231581,0.18144,-1.70683025844275,No,Somewhat satisfied,Married,10.0,Did not complete high school,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Rent,Multiple-Family,21.0,16 to 25,2.0,Lease,Domestic,7.0,Economy,No,Yes,Car,Single occupancy,19.0,Yes,No,Yes,No,No,No,No,No,No,No,Convenience,Conservative,No,No,No,American Express,None,Airline miles,No,33.0,More than 15,Mastercard,Gold,None,No,25.0,More than 15,11.0,303.73,2.0,67.22,No,Oatmeal,66.0,No,19.1,2.9496883350525844,1231.75,7.116191201424073,No,0.0,,0.0,,No,0.0,,0.0,,Yes,28.5,3.349904087274605,1900.0,7.549609165154532,No,0.0,,0.0,,No,No,No,None,No,No,No,No,No,Yes,33.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,1.0
46,4231-HZEXGK-HRI,Zone 4,"10,000-49,999",Female,26.0,25-34,August,20.0,Post-undergraduate degree,Managerial and Professional,No,0.0,Less than 2,No,64.0,4.1588830833596715,$50 - $74,3.9,0.391872,-0.9368200231266478,2.104128,0.7439011295268998,Yes,Somewhat satisfied,Unmarried,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Rent,Single-family,6.0,4 to 7,2.0,Own,Domestic,27.3,Standard,No,Yes,Car,Single occupancy,33.0,Yes,Yes,No,No,No,No,No,No,No,No,Prices,Conservative,Yes,No,No,Discover,Platinum,Airline miles,No,3.0,2 to 5,Mastercard,None,Cash back,No,2.0,2 to 5,14.0,410.78000000000003,3.0,109.96000000000001,Yes,Energy bar,8.0,No,2.05,0.7178397931503168,15.45,2.7376090033437546,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,0.0,,0.0,,No,No,No,Dial-up,No,No,No,No,No,Yes,19.0,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,1.0
